"","event","event_size","datetime","actor"
"5023","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XR0-8311-2R56-404T.xml#switchEvent","11","2010-02-05","http://dbpedia.org/resource/Mark_Noble_(footballer)"
"5024","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XR0-FG40-YBVG-6292.xml#girlfriendEvent","14","2010-02-05","http://dbpedia.org/resource/Wayne_Bridge"
"5025","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XS2-XW80-YC5N-72DC.xml#sayEvent","990","2010-02-05","http://dbpedia.org/resource/Kevin_Nolan"
"5026","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XS2-XW80-YC5N-715F.xml#playEvent","285","2010-02-05","http://dbpedia.org/resource/Robbie_Keane"
"5027","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XR0-FG40-YBVG-6292.xml#soundingEvent","14","2010-02-05","http://dbpedia.org/resource/Franco_Baldini"
"5028","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XR0-FG40-YBVG-6292.xml#takeEvent","38","2010-02-05","http://dbpedia.org/resource/Franco_Baldini"
"5029","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XR1-52P0-Y9M1-N06K.xml#scoreEvent","8","2010-02-05","http://dbpedia.org/resource/Mirko_Vučinić"
"5030","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XR0-8321-2RM7-80KY.xml#goalEvent","6","2010-02-05","http://dbpedia.org/resource/Ray_Houghton"
"5031","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XR0-FG40-YBVG-6292.xml#transferEvent","16","2010-02-05","http://dbpedia.org/resource/Gaël_Kakuta"
"5032","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XR0-FG40-YBVG-6292.xml#preventEvent","20","2010-02-05","http://dbpedia.org/resource/Wayne_Bridge"
"5033","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XR0-8311-2R56-404T.xml#includeEvent","6","2010-02-05","http://dbpedia.org/resource/Kevin_Nolan"
"5034","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XR1-JYB0-YBXP-90KK.xml#seemEvent","6","2010-02-05","http://dbpedia.org/resource/Didier_Drogba"
"5035","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XR0-FG40-YBVG-6292.xml#prepareEvent","24","2010-02-05","http://dbpedia.org/resource/Franco_Baldini"
"5036","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XR0-8311-2R56-404T.xml#goalkeeperEvent","5","2010-02-05","http://dbpedia.org/resource/Andrew_Lonergan"
"5037","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/06/7XXR-XCR1-2NYX-N2BD.xml#actEvent","7","2010-02-06","http://dbpedia.org/resource/Rivaldo"
"5038","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/06/7XXR-XCR1-2NYX-N2BD.xml#caseEvent","6","2010-02-06","http://dbpedia.org/resource/Rivaldo"
"5039","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/06/7XXR-XCR1-2NYX-N2BD.xml#confessEvent","8","2010-02-06","http://dbpedia.org/resource/Rivaldo"
"5041","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPT-GT50-Y9NW-532P.xml#signEvent","20","2010-02-03","http://dbpedia.org/resource/Robbie_Keane"
"5042","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPS-G380-Y9XR-Y0PX.xml#donEvent","7","2010-02-03","http://dbpedia.org/resource/Shaun_Wright-Phillips"
"5043","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPM-YX81-2SGB-B0DG.xml#walkEvent","7","2010-02-03","http://dbpedia.org/resource/Jomo_Sono"
"5044","http://www.theguardian.com/sport/2010/feb/03/premier-league-european-union-sport-regulation#KingEvent","33","2010-02-03","http://dbpedia.org/resource/John_Terry"
"5045","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPS-Y6T0-Y9J0-Y1FS.xml#exchangeEvent","11","2010-02-03","http://dbpedia.org/resource/Osael_Romero"
"5046","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/04/7XR1-CC00-Y9KG-Y0GS.xml#mouldEvent","5","2010-02-04","http://dbpedia.org/resource/Nwankwo_Kanu"
"5047","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/04/7XS2-XW80-YC5N-71HX.xml#challengeEvent","5","2010-02-04","http://dbpedia.org/resource/Samuel_Eto'o"
"5048","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/04/7XXS-P3F1-2SGB-B024.xml#failEvent","9","2010-02-04","http://dbpedia.org/resource/Didier_Drogba"
"5049","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/04/7XXS-P3F1-2SGB-B024.xml#reachEvent","11","2010-02-04","http://dbpedia.org/resource/Didier_Drogba"
"5050","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/04/7XR1-CC00-Y9KG-Y0GS.xml#playerEvent","7","2010-02-04","http://dbpedia.org/resource/Nwankwo_Kanu"
"5051","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/04/7XS2-XW80-YC5N-71HX.xml#likesEvent","11","2010-02-04","http://dbpedia.org/resource/Salomon_Kalou"
"5052","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/04/7XS2-XW80-YC5N-71HX.xml#proveEvent","10","2010-02-04","http://dbpedia.org/resource/Samuel_Eto'o"
"5053","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/04/7XPY-K460-YB62-052Y.xml#dropEvent","58","2010-02-04","http://dbpedia.org/resource/John_Terry"
"5054","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XR0-8001-2RM1-B036.xml#doEvent","6","2010-02-05","http://dbpedia.org/resource/Séamus_Coleman"
"5055","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XR0-8321-2RM7-80KY.xml#HoughtonEvent","5","2010-02-05","http://dbpedia.org/resource/Ray_Houghton"
"5056","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XR0-FG40-YBVG-6292.xml#seemEvent","20","2010-02-05","http://dbpedia.org/resource/Franco_Baldini"
"5057","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XS2-XW80-YC5N-715F.xml#playEvent","285","2010-02-05","http://dbpedia.org/resource/Leon_Best"
"5058","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XS2-XW80-YC5N-72DC.xml#goEvent","378","2010-02-05","http://dbpedia.org/resource/Leon_Best"
"5059","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XR1-JYB0-YBXP-90KK.xml#includeEvent","7","2010-02-05","http://dbpedia.org/resource/Andrei_Arshavin"
"5060","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/05/7XR0-8311-2R56-404T.xml#believeEvent","9","2010-02-05","http://dbpedia.org/resource/Mark_Noble_(footballer)"
"5062","http://www.theguardian.com/sport/2010/feb/03/premier-league-european-union-sport-regulation#linkEvent","24","2010-02-03","http://dbpedia.org/resource/John_Terry"
"5063","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPS-G380-Y9XR-Y0PX.xml#compareEvent","12","2010-02-03","http://dbpedia.org/resource/Wayne_Rooney"
"5064","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPR-SYT0-YB58-K01B.xml#scoreEvent","13","2010-02-03","http://dbpedia.org/resource/Asamoah_Gyan"
"5065","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPT-GT50-Y9NW-532P.xml#revealEvent","26","2010-02-03","http://dbpedia.org/resource/Scott_Fox"
"5066","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPS-G380-Y9XR-Y0PX.xml#regardEvent","9","2010-02-03","http://dbpedia.org/resource/Ashley_Cole"
"5067","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPT-GT50-Y9NW-532P.xml#poundEvent","18","2010-02-03","http://dbpedia.org/resource/Robbie_Keane"
"5068","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPR-SYT0-YB58-K01B.xml#leadEvent","5","2010-02-03","http://dbpedia.org/resource/Michael_Essien"
"5069","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPR-SYT0-YB58-K01B.xml#pairEvent","6","2010-02-03","http://dbpedia.org/resource/Stephen_Appiah"
"5070","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPM-YX81-2SGB-B0DG.xml#impressEvent","9","2010-02-03","http://dbpedia.org/resource/Jomo_Sono"
"5071","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPM-YX81-2SGB-B0DG.xml#pointEvent","5","2010-02-03","http://dbpedia.org/resource/Jomo_Sono"
"5072","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPM-YX81-2SGB-B0DG.xml#sayEvent","10","2010-02-03","http://dbpedia.org/resource/Jomo_Sono"
"5073","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPM-YX81-2SGB-B0DG.xml#tipEvent","7","2010-02-03","http://dbpedia.org/resource/Jomo_Sono"
"5074","http://www.theguardian.com/sport/2010/feb/03/premier-league-european-union-sport-regulation#keepEvent","21","2010-02-03","http://dbpedia.org/resource/John_Terry"
"5075","http://www.theguardian.com/sport/2010/feb/03/premier-league-european-union-sport-regulation#scoreEvent","33","2010-02-03","http://dbpedia.org/resource/John_Terry"
"5076","http://www.theguardian.com/sport/2010/feb/03/premier-league-european-union-sport-regulation#shaveEvent","30","2010-02-03","http://dbpedia.org/resource/John_Terry"
"5077","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPS-Y6T0-Y9J0-Y1FS.xml#claimEvent","7","2010-02-03","http://dbpedia.org/resource/Osael_Romero"
"5078","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPS-Y6T0-Y9J0-Y1FS.xml#fileEvent","9","2010-02-03","http://dbpedia.org/resource/Osael_Romero"
"5079","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPS-Y6T0-Y9J0-Y1FS.xml#rightEvent","5","2010-02-03","http://dbpedia.org/resource/Osael_Romero"
"5080","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPS-G380-Y9XR-Y0PX.xml#getEvent","10","2010-02-03","http://dbpedia.org/resource/Gareth_Barry"
"5081","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPS-G380-Y9XR-Y0PX.xml#makeEvent","9","2010-02-03","http://dbpedia.org/resource/Ashley_Cole"
"5083","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPS-4140-Y958-C0BM.xml#joinEvent","8","2010-02-02","http://dbpedia.org/resource/McDonald_Mariga"
"5084","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPS-4140-Y958-C0BM.xml#transferEvent","11","2010-02-02","http://dbpedia.org/resource/McDonald_Mariga"
"5085","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPK-GXR1-2R6T-F452.xml#takeEvent","240","2010-02-02","http://dbpedia.org/resource/Maxi_Rodríguez"
"5086","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPK-F0J1-2R4F-70FT.xml#midfielderEvent","6","2010-02-02","http://dbpedia.org/resource/Mutiu_Adepoju"
"5087","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPK-GXR1-2R6T-F452.xml#landEvent","72","2010-02-02","http://dbpedia.org/resource/Asmir_Begović"
"5088","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPK-GXR1-2R6T-F452.xml#signingEvent","48","2010-02-02","http://dbpedia.org/resource/Adam_Johnson_(footballer)"
"5089","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPB-9NT1-2RYX-101K.xml#wayEvent","8","2010-02-02","http://dbpedia.org/resource/John_Terry"
"5090","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPS-G380-Y9XR-Y0PX.xml#compareEvent","12","2010-02-03","http://dbpedia.org/resource/Pelé"
"5091","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPT-GT50-Y9NW-532P.xml#actionEvent","16","2010-02-03","http://dbpedia.org/resource/Scott_Fox"
"5092","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPT-GT50-Y9NW-532P.xml#takeEvent","497","2010-02-03","http://dbpedia.org/resource/Scott_Fox"
"5093","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPR-SYT0-YB58-K01B.xml#frontEvent","5","2010-02-03","http://dbpedia.org/resource/Richard_Kingson"
"5094","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPR-SYT0-YB58-K01B.xml#keepEvent","6","2010-02-03","http://dbpedia.org/resource/Richard_Kingson"
"5095","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPS-G380-Y9XR-Y0PX.xml#claimEvent","12","2010-02-03","http://dbpedia.org/resource/Ashley_Cole"
"5096","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPS-G380-Y9XR-Y0PX.xml#magistrateEvent","5","2010-02-03","http://dbpedia.org/resource/Ashley_Cole"
"5097","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPR-SYT0-YB58-K08Y.xml#claimEvent","36","2010-02-03","http://dbpedia.org/resource/Ashley_Cole"
"5098","http://news.bbc.co.uk/sport2/hi/football/africa/8495587.stm#haveEvent","979","2010-02-03","http://dbpedia.org/resource/Asamoah_Gyan"
"5099","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPR-SYT0-YB58-K01B.xml#relyEvent","8","2010-02-03","http://dbpedia.org/resource/Michael_Essien"
"5100","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPR-SYT0-YB58-K01B.xml#captainEvent","7","2010-02-03","http://dbpedia.org/resource/Stephen_Appiah"
"5101","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/03/7XPS-G380-Y9XR-Y0PX.xml#colleagueEvent","7","2010-02-03","http://dbpedia.org/resource/Shaun_Wright-Phillips"
"5102","http://www.theguardian.com/sport/2010/feb/03/premier-league-european-union-sport-regulation#linkEvent","24","2010-02-03","http://dbpedia.org/resource/John_Terry"
"5104","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPS-4140-Y958-C0BM.xml#stepEvent","9","2010-02-02","http://dbpedia.org/resource/McDonald_Mariga"
"5105","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPK-GXR1-2R6T-F452.xml#giveEvent","84","2010-02-02","http://dbpedia.org/resource/Shay_Given"
"5106","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPK-GXR1-2R6T-F3V3.xml#returnEvent","10","2010-02-02","http://dbpedia.org/resource/Robinho"
"5107","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPK-GXR1-2R6T-F452.xml#takeEvent","240","2010-02-02","http://dbpedia.org/resource/Eiður_Guðjohnsen"
"5108","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPK-GXR1-2R6T-F452.xml#investEvent","68","2010-02-02","http://dbpedia.org/resource/Chris_Smalling"
"5109","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPK-GXR1-2R6T-F3V3.xml#advantageEvent","5","2010-02-02","http://dbpedia.org/resource/Asmir_Begović"
"5110","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPK-GXR1-2R6T-F452.xml#forceEvent","80","2010-02-02","http://dbpedia.org/resource/Younès_Kaboul"
"5111","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPS-4140-Y958-C0BM.xml#causeEvent","7","2010-02-02","http://dbpedia.org/resource/McDonald_Mariga"
"5112","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPS-4140-Y958-C0BM.xml#interestEvent","10","2010-02-02","http://dbpedia.org/resource/McDonald_Mariga"
"5113","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPS-4140-Y958-C0BM.xml#loseEvent","11","2010-02-02","http://dbpedia.org/resource/McDonald_Mariga"
"5114","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPS-4140-Y958-C0BM.xml#tellEvent","19","2010-02-02","http://dbpedia.org/resource/McDonald_Mariga"
"5115","http://www.theguardian.com/football/2010/feb/02/john-terry-england-fa#wantEvent","16","2010-02-02","http://dbpedia.org/resource/John_Terry"
"5116","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPK-GXR1-2R6T-F452.xml#resignEvent","60","2010-02-02","http://dbpedia.org/resource/Robbie_Keane"
"5117","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPB-9NT1-2RYX-101K.xml#takeEvent","159","2010-02-02","http://dbpedia.org/resource/Maxi_Rodríguez"
"5118","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPB-9NT1-2RYX-101K.xml#takeEvent","159","2010-02-02","http://dbpedia.org/resource/Eiður_Guðjohnsen"
"5119","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPK-GXR1-2R6T-F452.xml#acquireEvent","64","2010-02-02","http://dbpedia.org/resource/Wilson_Palacios"
"5120","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPK-GXR1-2R6T-F452.xml#bebackEvent","5","2010-02-02","http://dbpedia.org/resource/Kyle_Naughton"
"5121","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPK-GXR1-2R6T-F452.xml#spendEvent","180","2010-02-02","http://dbpedia.org/resource/Nigel_de_Jong"
"5122","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPB-9NT1-2RYX-101K.xml#requireEvent","7","2010-02-02","http://dbpedia.org/resource/John_Terry"
"5123","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPS-4140-Y958-C0BM.xml#helpEvent","8","2010-02-02","http://dbpedia.org/resource/McDonald_Mariga"
"5125","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#sellEvent","10","2010-02-01","http://dbpedia.org/resource/Felipe_Melo"
"5126","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#scoreEvent","17","2010-02-01","http://dbpedia.org/resource/Paulo_Vitor_Barreto"
"5127","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP9-W430-YB58-K10M.xml#storyEvent","10","2010-02-01","http://dbpedia.org/resource/John_Terry"
"5128","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#bringEvent","16","2010-02-01","http://dbpedia.org/resource/Antonio_Cassano"
"5129","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#getEvent","22","2010-02-01","http://dbpedia.org/resource/Robert_Acquafresca"
"5130","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XPJ-4VC0-Y958-C075.xml#scorerEvent","7","2010-02-01","http://dbpedia.org/resource/Benni_McCarthy"
"5131","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#scoreEvent","17","2010-02-01","http://dbpedia.org/resource/Adrian_Mutu"
"5132","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#sendEvent","13","2010-02-01","http://dbpedia.org/resource/Adrian_Mutu"
"5133","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#startEvent","14","2010-02-01","http://dbpedia.org/resource/Adrian_Mutu"
"5134","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#storyEvent","7","2010-02-01","http://dbpedia.org/resource/Adrian_Mutu"
"5135","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#robEvent","8","2010-02-01","http://dbpedia.org/resource/Hernán_Crespo"
"5136","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#attemptEvent","7","2010-02-01","http://dbpedia.org/resource/Tommaso_Rocchi"
"5137","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#knockEvent","10","2010-02-01","http://dbpedia.org/resource/Tommaso_Rocchi"
"5138","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#landEvent","8","2010-02-01","http://dbpedia.org/resource/Tommaso_Rocchi"
"5139","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#queueEvent","5","2010-02-01","http://dbpedia.org/resource/Paulo_Vitor_Barreto"
"5140","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#signEvent","12","2010-02-01","http://dbpedia.org/resource/Keirrison"
"5141","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#signatureEvent","5","2010-02-01","http://dbpedia.org/resource/Paulo_Vitor_Barreto"
"5142","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPK-GXR1-2R6T-F452.xml#arrivalEvent","100","2010-02-02","http://dbpedia.org/resource/Alan_Hutton"
"5143","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPS-4140-Y958-C0BM.xml#grantEvent","7","2010-02-02","http://dbpedia.org/resource/McDonald_Mariga"
"5144","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/02/7XPS-4140-Y958-C0BM.xml#moveEvent","18","2010-02-02","http://dbpedia.org/resource/McDonald_Mariga"
"5146","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#pullEvent","10","2010-02-01","http://dbpedia.org/resource/Antonio_Cassano"
"5147","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#sackEvent","10","2010-02-01","http://dbpedia.org/resource/Adrian_Mutu"
"5148","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#standEvent","11","2010-02-01","http://dbpedia.org/resource/Adrian_Mutu"
"5149","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#takeEvent","15","2010-02-01","http://dbpedia.org/resource/Adrian_Mutu"
"5150","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/55YR-X761-JCS0-V033.xml#tragedyEvent","5","2010-02-01","http://dbpedia.org/resource/Wayne_Rooney"
"5151","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#findEvent","52","2010-02-01","http://dbpedia.org/resource/Hernán_Crespo"
"5152","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#letEvent","6","2010-02-01","http://dbpedia.org/resource/Hernán_Crespo"
"5153","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#bindEvent","7","2010-02-01","http://dbpedia.org/resource/Stefano_Okaka"
"5154","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#landEvent","8","2010-02-01","http://dbpedia.org/resource/Júlio_Baptista"
"5155","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/55YR-X761-JCS0-V033.xml#putEvent","9","2010-02-01","http://dbpedia.org/resource/John_Terry"
"5156","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#comeEvent","10","2010-02-01","http://dbpedia.org/resource/Keirrison"
"5157","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#debutEvent","6","2010-02-01","http://dbpedia.org/resource/Paulo_Vitor_Barreto"
"5158","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/55YR-X761-JCS0-V033.xml#talentEvent","5","2010-02-01","http://dbpedia.org/resource/Wayne_Rooney"
"5159","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#sendEvent","13","2010-02-01","http://dbpedia.org/resource/Nicola_Amoruso"
"5160","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#decideEvent","10","2010-02-01","http://dbpedia.org/resource/Adrian_Mutu"
"5161","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#agreeEvent","11","2010-02-01","http://dbpedia.org/resource/Hernán_Crespo"
"5162","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#goEvent","135","2010-02-01","http://dbpedia.org/resource/Hernán_Crespo"
"5163","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#likesEvent","5","2010-02-01","http://dbpedia.org/resource/Mirko_Vučinić"
"5164","http://www.newsreader-project.eu/LNdata/hackathon/2010/02/01/7XP5-VSF0-YB00-H3NX.xml#thankEvent","8","2010-02-01","http://dbpedia.org/resource/Stefano_Okaka"
"5165","http://www.theguardian.com/football/2009/sep/09/england-croatia-world-cup-2010-live-report#takeEvent","29","2010-02-01","http://dbpedia.org/resource/Darijo_Srna"
"5167","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/30/7XNN-V0B0-Y9NR-001D.xml#chargeEvent","8","2010-01-30","http://dbpedia.org/resource/John_Terry"
"5168","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/30/7XNN-V0B0-Y9NR-001D.xml#claimEvent","8","2010-01-30","http://dbpedia.org/resource/John_Terry"
"5169","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/30/7XNN-V0B0-Y9NR-001D.xml#clearEvent","6","2010-01-30","http://dbpedia.org/resource/John_Terry"
"5170","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/30/7XNN-V0B0-Y9NR-001D.xml#debutEvent","6","2010-01-30","http://dbpedia.org/resource/John_Terry"
"5171","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/30/7XNN-V0B0-Y9NR-001D.xml#endorsementEvent","7","2010-01-30","http://dbpedia.org/resource/John_Terry"
"5172","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/30/7XNN-V0B0-Y9NR-001D.xml#errorEvent","5","2010-01-30","http://dbpedia.org/resource/John_Terry"
"5173","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/30/7XNN-V0B0-Y9NR-001D.xml#friendEvent","5","2010-01-30","http://dbpedia.org/resource/John_Terry"
"5174","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/30/7XNN-V0B0-Y9NR-001D.xml#impactEvent","5","2010-01-30","http://dbpedia.org/resource/John_Terry"
"5175","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/30/7XNN-V0B0-Y9NR-001D.xml#infidelityEvent","5","2010-01-30","http://dbpedia.org/resource/John_Terry"
"5176","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/30/7XNN-V0B0-Y9NR-001D.xml#involveEvent","7","2010-01-30","http://dbpedia.org/resource/John_Terry"
"5177","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/30/7XNN-V0B0-Y9NR-001D.xml#leadEvent","7","2010-01-30","http://dbpedia.org/resource/John_Terry"
