"","event","event_size","datetime","actor"
"311","http://www.theguardian.com/football/2010/jan/09/togo-withdraw-africa-cup-of-nations#backEvent","10","2010-01-09","http://dbpedia.org/resource/Emmanuel_Adebayor"
"312","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XHD-VCJ0-Y958-C0XF.xml#addEvent","6","2010-01-08","http://dbpedia.org/resource/Nwankwo_Kanu"
"313","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XH6-W741-2R4R-3176.xml#followEvent","9","2010-01-08","http://dbpedia.org/resource/Roy_Miller_(footballer)"
"314","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XHV-3X71-2R4F-7040.xml#likesEvent","7","2010-01-08","http://dbpedia.org/resource/Danny_Shittu"
"315","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XH0-XH51-2RM7-82FY.xml#followEvent","10","2010-01-08","http://dbpedia.org/resource/David_Beckham"
"316","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XH0-XH51-2RM7-82FY.xml#likesEvent","5","2010-01-08","http://dbpedia.org/resource/Paolo_Maldini"
"317","http://www.theguardian.com/football/2010/jan/08/togo-attack-premier-league-adebayour-africa-nations#understandEvent","27","2010-01-08","http://dbpedia.org/resource/Salomon_Kalou"
"318","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XH6-W741-2R4R-3176.xml#enjoyEvent","6","2010-01-08","http://dbpedia.org/resource/Roy_Miller_(footballer)"
"319","http://www.theguardian.com/football/2010/jan/07/world-cup-bids-2018-2022-africa#wantEvent","360","2010-01-07","http://dbpedia.org/resource/Nwankwo_Kanu"
"320","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/08/7XH0-XH51-2RM7-82FY.xml#enjoyEvent","7","2010-01-08","http://dbpedia.org/resource/David_Beckham"
"321","http://news.bbc.co.uk/sport2/hi/football/africa/8443908.stm#missEvent","22","2010-01-07","http://dbpedia.org/resource/Sulley_Muntari"
"322","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-67B1-2R4F-73PW.xml#likesEvent","5","2010-01-07","http://dbpedia.org/resource/Stephen_Appiah"
"323","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/07/7XH2-67B1-2R4F-73PW.xml#relationshipEvent","7","2010-01-07","http://dbpedia.org/resource/Mido_(footballer)"
"324","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGV-JR71-2R6R-509M.xml#likesEvent","5","2010-01-06","http://dbpedia.org/resource/Rob_Friend"
"325","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/06/7XGT-8XR1-2RFP-721P.xml#likesEvent","5","2010-01-06","http://dbpedia.org/resource/Dimitar_Berbatov"
"326","http://www.theguardian.com/football/2010/jan/04/david-beckham-lionel-messi#backEvent","18","2010-01-04","http://dbpedia.org/resource/David_Beckham"
"327","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/05/7XGS-XVF0-Y958-C3X6.xml#addressEvent","6","2010-01-05","http://dbpedia.org/resource/Orlando_Silva"
"328","http://www.theguardian.com/football/2010/jan/04/david-beckham-lionel-messi#addEvent","18","2010-01-04","http://dbpedia.org/resource/David_Beckham"
"329","http://www.theguardian.com/football/2010/jan/04/david-beckham-lionel-messi#backEvent","18","2010-01-04","http://dbpedia.org/resource/Lionel_Messi"
"330","http://www.theguardian.com/football/2010/jan/02/fa-cup-third-round-clockwatch#missEvent","18","2010-01-02","http://dbpedia.org/resource/Andrew_Johnson_(English_footballer)"
"331","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/02/7XFR-B5N1-2R6B-N1FH.xml#wantEvent","36","2010-01-02","http://dbpedia.org/resource/Stephen_McManus"
"332","http://www.theguardian.com/football/2010/jan/02/fa-cup-third-round-clockwatch#thanksEvent","46","2010-01-02","http://dbpedia.org/resource/Kevan_Hurst"
"333","http://www.newsreader-project.eu/LNdata/hackathon/2010/01/01/7XFH-DC01-2SCD-G4D0.xml#likesEvent","5","2010-01-01","http://dbpedia.org/resource/Wayne_Bridge"
